season,daynum,wteam,wscore,lteam,lscore,wloc,numot
D,90,662,81,551,79,A,NA
D,90,668,75,527,67,A,NA
D,90,671,73,625,59,A,NA
D,90,676,71,636,63,A,NA
D,90,712,71,828,63,H,NA
D,90,766,90,627,72,H,NA
D,90,786,84,769,37,H,NA
D,90,799,89,657,79,H,NA
D,90,805,78,546,71,H,NA
D,91,505,96,734,83,A,NA
D,91,510,82,815,59,H,NA
D,91,523,74,619,59,H,NA
D,91,535,57,844,50,A,NA
D,91,543,67,590,65,H,NA
D,91,545,80,814,71,H,NA
D,91,547,70,598,60,H,NA
D,91,554,70,850,65,A,NA
D,91,559,78,603,71,A,NA
D,91,560,95,707,82,H,NA
D,91,568,76,832,66,H,NA
D,91,572,63,854,62,A,NA
D,91,586,86,550,73,H,NA
D,91,605,66,634,63,A,NA
D,91,608,76,685,64,H,NA
D,91,632,70,514,59,H,NA
D,91,633,71,667,44,H,NA
D,91,665,67,693,54,H,NA
D,91,666,83,516,66,H,NA
D,91,681,89,566,69,A,NA
D,91,683,74,610,61,H,NA
D,91,686,63,588,62,A,NA
D,91,704,94,653,86,H,NA
D,91,731,65,578,60,N,NA
D,91,746,84,642,64,H,NA
D,91,747,75,571,65,A,NA
D,91,768,90,803,69,H,NA
D,91,793,64,721,60,A,NA
D,91,802,72,788,62,H,NA
D,91,804,79,506,73,H,NA
D,91,811,79,513,57,H,NA
D,91,821,87,597,74,H,NA
D,91,825,88,847,69,H,NA
D,91,833,61,600,57,H,NA
D,92,522,84,519,82,A,NA
D,92,589,73,658,70,A,NA
D,92,596,66,663,60,A,NA
D,92,640,91,604,83,A,NA
D,92,673,90,625,83,H,NA
D,92,737,85,829,72,H,NA
D,93,503,93,520,83,A,NA
D,93,509,68,847,65,A,NA
D,93,515,86,655,64,H,NA
D,93,518,64,675,54,H,NA
D,93,527,78,717,67,H,NA
D,93,530,67,562,57,H,NA
D,93,556,64,629,44,H,NA
D,93,566,60,680,57,H,NA
D,93,570,99,576,91,H,NA
D,93,577,89,708,77,H,NA
D,93,585,75,645,73,H,NA
D,93,587,61,749,56,H,NA
D,93,592,72,504,68,H,NA
D,93,611,94,700,78,A,NA
D,93,615,76,799,48,H,NA
D,93,616,77,644,67,H,NA
D,93,626,77,624,67,A,NA
D,93,628,84,729,74,H,NA
D,93,635,69,723,56,H,NA
D,93,639,71,719,70,H,NA
D,93,642,66,533,65,A,NA
D,93,653,81,659,69,A,NA
D,93,657,74,828,72,H,NA
D,93,662,107,595,87,H,NA
D,93,668,77,764,71,H,NA
D,93,671,76,720,71,H,NA
D,93,676,70,637,63,H,NA
D,93,678,90,575,85,A,NA
D,93,692,56,555,54,H,NA
D,93,698,84,636,69,H,NA
D,93,714,79,846,76,A,NA
D,93,715,54,738,50,H,NA
D,93,722,65,772,64,H,NA
D,93,740,76,614,66,A,NA
D,93,741,82,779,68,H,NA
D,93,743,79,602,73,H,NA
D,93,769,67,674,66,H,NA
D,93,778,75,786,70,A,NA
D,93,790,78,827,67,A,NA
D,93,794,68,796,47,H,NA
D,93,798,75,537,64,A,NA
D,93,825,75,816,60,H,NA
D,93,830,64,831,55,N,NA
D,93,836,75,581,64,H,NA
D,93,842,97,582,82,H,NA
D,93,843,85,661,84,N,NA
D,93,848,74,553,60,A,NA
D,94,511,78,783,76,H,NA
D,94,512,69,539,66,H,NA
D,94,522,78,791,75,A,NA
D,94,526,61,647,57,A,NA
D,94,535,54,622,47,H,NA
D,94,538,73,807,71,H,NA
D,94,544,75,777,61,A,NA
D,94,549,87,853,77,H,NA
D,94,557,93,502,76,A,NA
D,94,565,80,621,75,A,NA
D,94,573,65,771,58,A,NA
D,94,574,78,845,53,H,NA
D,94,594,77,703,55,A,NA
D,94,597,101,754,80,H,NA
D,94,599,109,578,57,H,NA
D,94,605,68,633,54,H,NA
D,94,606,66,551,62,H,NA
D,94,607,70,758,52,H,NA
D,94,623,61,670,59,A,NA
D,94,627,81,744,76,A,NA
D,94,631,72,774,66,A,NA
D,94,643,85,761,64,H,NA
D,94,648,75,679,59,H,NA
D,94,650,82,516,75,H,NA
D,94,654,75,851,68,A,NA
D,94,660,65,801,59,H,NA
D,94,663,59,569,57,A,NA
D,94,669,83,529,72,H,NA
D,94,672,80,797,78,H,NA
D,94,682,84,579,82,H,NA
D,94,686,69,739,52,H,NA
D,94,687,78,792,62,A,NA
D,94,690,74,534,46,H,NA
D,94,695,70,839,59,H,NA
D,94,702,75,699,63,A,NA
D,94,724,76,548,60,A,NA
D,94,727,60,620,59,H,NA
D,94,732,65,755,51,H,NA
D,94,742,84,767,79,H,NA
D,94,745,76,776,75,H,NA
D,94,752,70,809,58,H,NA
D,94,756,70,613,55,H,NA
D,94,757,73,564,54,H,NA
D,94,765,58,705,57,A,NA
D,94,768,71,811,63,H,NA
D,94,775,68,641,63,H,NA
D,94,780,62,651,52,H,NA
D,94,782,82,589,75,A,NA
D,94,784,83,540,67,A,NA
D,94,795,75,716,72,H,NA
D,94,810,69,841,66,A,NA
D,94,813,62,588,58,H,NA
D,94,817,96,852,75,H,NA
D,94,820,89,664,80,H,NA
D,94,822,92,711,61,H,NA
D,94,824,87,536,72,H,NA
D,94,826,72,718,68,H,NA
D,94,834,80,677,56,H,NA
D,94,835,62,513,54,A,NA
D,94,840,85,818,83,H,NA
D,94,842,92,733,82,H,NA
D,94,844,71,552,67,A,NA
D,95,528,73,799,43,H,NA
D,95,570,72,712,69,A,NA
D,95,652,101,781,87,H,NA
D,95,653,71,658,67,A,NA
D,95,728,86,561,62,A,NA
D,95,730,72,753,58,H,NA
D,95,736,46,558,40,A,NA
D,96,503,94,537,86,A,NA
D,96,505,95,685,80,H,NA
D,96,506,69,514,55,H,NA
D,96,508,75,632,62,H,NA
D,96,510,67,600,56,A,NA
D,96,511,91,539,74,H,NA
D,96,516,70,835,63,H,NA
D,96,517,77,644,69,A,NA
D,96,518,85,604,74,A,NA
D,96,519,92,791,83,A,NA
D,96,520,61,529,60,H,NA
D,96,523,86,693,55,H,NA
D,96,535,57,654,52,H,NA
D,96,538,101,564,81,H,NA
D,96,540,66,633,61,H,NA
D,96,541,75,627,73,A,NA
D,96,544,81,838,69,A,NA
D,96,545,98,553,93,A,NA
D,96,546,58,651,49,A,NA
D,96,547,70,815,55,A,NA
D,96,549,73,805,60,H,NA
D,96,550,62,850,60,A,NA
D,96,552,72,845,68,H,NA
D,96,554,84,568,80,A,NA
D,96,555,71,616,59,H,NA
D,96,559,78,778,74,A,NA
D,96,562,95,714,81,A,NA
D,96,567,70,531,46,H,NA
D,96,569,91,853,86,H,NA
D,96,573,87,801,79,A,NA
D,96,574,67,844,54,H,NA
D,96,576,82,657,73,H,NA
D,96,577,80,695,61,A,NA
D,96,580,75,579,73,H,NA
D,96,583,61,847,56,H,NA
D,96,585,73,614,65,H,NA
D,96,586,74,833,66,A,NA
D,96,587,76,575,63,H,NA
D,96,597,93,613,66,H,NA
D,96,598,84,832,51,H,NA
D,96,602,82,635,78,H,NA
D,96,605,76,784,61,H,NA
D,96,607,78,755,52,H,NA
D,96,610,71,571,57,A,NA
D,96,612,76,854,58,H,NA
D,96,615,77,700,64,H,NA
D,96,620,75,526,72,A,NA
D,96,626,61,530,48,H,NA
D,96,628,81,670,68,A,NA
D,96,629,52,698,47,H,NA
D,96,636,77,556,74,H,NA
D,96,639,60,690,54,A,NA
D,96,640,86,655,62,H,NA
D,96,650,87,594,68,H,NA
D,96,665,99,707,89,H,NA
D,96,666,74,772,60,A,NA
D,96,671,65,715,48,H,NA
D,96,674,89,515,81,H,NA
D,96,675,66,592,63,H,NA
D,96,676,73,521,55,H,NA
D,96,677,73,548,67,A,NA
D,96,681,87,680,74,A,NA
D,96,683,84,619,62,A,NA
D,96,686,50,588,47,H,NA
D,96,687,81,672,62,A,NA
D,96,699,95,711,87,H,NA
D,96,701,78,536,68,H,NA
D,96,705,79,819,68,H,NA
D,96,713,69,621,61,A,NA
D,96,717,81,737,62,H,NA
D,96,719,86,661,73,H,NA
D,96,720,64,623,61,A,NA
D,96,721,72,796,54,A,NA
D,96,722,66,794,61,H,NA
D,96,723,76,825,72,H,NA
D,96,726,48,725,45,H,NA
D,96,727,70,647,59,H,NA
D,96,728,67,558,51,A,NA
D,96,730,58,781,44,H,NA
D,96,731,60,668,54,H,NA
D,96,733,76,582,69,H,NA
D,96,736,56,561,46,A,NA
D,96,740,86,645,60,A,NA
D,96,741,72,578,56,A,NA
D,96,742,76,788,69,H,NA
D,96,747,64,593,59,A,NA
D,96,749,60,624,49,H,NA
D,96,751,88,812,75,H,NA
D,96,752,80,590,73,H,NA
D,96,753,76,652,67,A,NA
D,96,756,82,754,57,H,NA
D,96,757,76,807,61,H,NA
D,96,758,64,732,62,A,NA
D,96,761,83,765,72,H,NA
D,96,762,72,682,60,A,NA
D,96,766,84,659,78,H,NA
D,96,769,69,827,57,H,NA
D,96,771,82,617,67,A,NA
D,96,773,82,608,60,H,NA
D,96,775,74,789,59,H,NA
D,96,776,85,777,84,A,NA
D,96,780,48,660,46,H,NA
D,96,782,106,704,103,H,NA
D,96,783,73,512,63,A,NA
D,96,786,76,764,62,A,NA
D,96,790,100,504,64,H,NA
D,96,792,75,797,59,H,NA
D,96,795,75,664,67,H,NA
D,96,798,63,581,55,A,NA
D,96,800,76,543,67,H,NA
D,96,802,88,767,82,H,NA
D,96,803,86,572,67,H,NA
D,96,804,83,734,73,H,NA
D,96,809,82,634,64,A,NA
D,96,811,78,703,65,H,NA
D,96,813,68,739,58,H,NA
D,96,816,73,743,65,H,NA
D,96,817,80,557,77,H,NA
D,96,820,60,716,53,H,NA
D,96,821,64,824,54,A,NA
D,96,822,61,702,54,H,NA
D,96,826,62,774,52,A,NA
D,96,829,93,603,90,H,NA
D,96,830,67,595,60,A,NA
D,96,834,79,724,73,H,NA
D,96,836,82,534,65,H,NA
D,96,841,95,818,86,H,NA
D,96,848,86,814,79,A,NA
D,96,849,61,673,50,H,NA
D,96,851,68,622,61,H,NA
D,96,852,82,502,61,A,NA
D,96,855,64,631,42,A,NA
D,97,513,66,768,53,H,NA
D,97,533,56,692,51,H,NA
D,97,567,61,854,59,H,NA
D,97,570,78,528,60,A,NA
D,97,599,76,596,63,H,NA
D,97,612,80,531,62,H,NA
D,97,625,98,729,95,A,NA
D,97,658,79,744,68,H,NA
D,97,678,89,846,58,H,NA
D,97,708,75,606,66,H,NA
D,97,712,71,799,70,H,NA
D,97,746,87,843,61,H,NA
D,97,793,76,663,65,H,NA
D,97,828,80,611,69,H,NA
D,97,831,87,641,69,H,NA
D,97,839,85,662,72,H,NA
D,97,840,93,810,83,H,NA
D,98,508,93,608,62,H,NA
D,98,510,72,815,56,A,NA
D,98,514,109,505,91,A,NA
D,98,522,79,672,75,H,NA
D,98,535,80,631,54,H,NA
D,98,541,73,782,68,A,NA
D,98,545,79,614,76,H,NA
D,98,547,76,850,62,H,NA
D,98,554,66,600,41,H,NA
D,98,560,82,619,77,A,NA
D,98,568,73,833,55,A,NA
D,98,576,69,700,61,H,NA
D,98,583,67,723,62,A,NA
D,98,585,85,553,82,H,NA
D,98,593,65,693,63,H,NA
D,98,598,58,586,55,A,NA
D,98,615,77,657,67,H,NA
D,98,627,88,704,75,H,NA
D,98,634,84,590,73,H,NA
D,98,636,69,637,46,A,NA
D,98,650,97,803,76,H,NA
D,98,665,64,610,61,H,NA
D,98,669,63,798,57,H,NA
D,98,679,66,838,61,H,NA
D,98,685,67,506,63,A,NA
D,98,705,70,812,62,A,NA
D,98,707,104,571,90,A,NA
D,98,716,81,761,79,H,NA
D,98,740,101,814,94,A,NA
D,98,745,60,588,54,A,NA
D,98,747,58,523,56,A,NA
D,98,749,85,562,78,H,NA
D,98,766,95,589,80,H,NA
D,98,773,84,632,73,H,NA
D,98,786,59,559,42,A,NA
D,98,821,57,701,39,A,NA
D,98,832,74,550,72,A,NA
D,98,848,82,645,54,H,NA
D,99,515,69,790,52,H,NA
D,99,527,81,764,66,H,NA
D,99,543,55,667,52,A,NA
D,99,579,74,519,70,H,NA
D,99,594,57,835,53,A,NA
D,99,595,77,771,66,H,NA
D,99,603,76,731,58,H,NA
D,99,653,96,572,92,A,NA
D,99,659,63,744,47,H,NA
D,99,671,70,729,68,A,NA
D,99,682,85,797,69,A,NA
D,99,687,81,580,66,H,NA
D,99,695,51,606,50,A,NA
D,99,722,81,629,72,H,NA
D,99,762,61,791,54,H,NA
D,99,768,79,516,73,H,NA
D,99,804,69,734,61,A,NA
D,100,503,80,836,59,H,NA
D,100,510,55,844,53,H,NA
D,100,517,73,555,66,H,NA
D,100,518,76,769,48,A,NA
D,100,529,64,690,55,H,NA
D,100,530,76,714,73,A,NA
D,100,533,65,616,51,H,NA
D,100,546,66,573,61,A,NA
D,100,549,82,801,63,H,NA
D,100,554,75,553,65,A,NA
D,100,568,92,598,70,H,NA
D,100,571,95,644,86,H,NA
D,100,577,95,662,77,H,NA
D,100,581,54,534,51,A,NA
D,100,588,74,648,69,A,NA
D,100,596,87,589,79,H,NA
D,100,599,72,641,70,A,NA
D,100,604,82,827,67,A,NA
D,100,624,62,678,54,H,NA
D,100,625,71,849,60,H,NA
D,100,635,64,583,61,A,NA
D,100,639,67,537,57,H,NA
D,100,642,74,692,71,H,NA
D,100,652,90,730,77,H,NA
D,100,661,73,520,66,H,NA
D,100,668,73,778,70,A,NA
D,100,669,69,719,54,H,NA
D,100,673,75,623,63,H,NA
D,100,674,82,655,66,A,NA
D,100,675,79,504,50,H,NA
D,100,676,88,796,63,H,NA
D,100,698,57,556,52,A,NA
D,100,721,59,521,58,A,NA
D,100,737,77,843,68,A,NA
D,100,758,59,755,56,H,NA
D,100,780,68,772,60,H,NA
D,100,782,64,658,39,H,NA
D,100,783,57,539,55,A,NA
D,100,793,71,794,59,H,NA
D,100,816,56,847,48,H,NA
D,100,825,59,509,52,A,NA
D,100,829,84,746,78,H,NA
D,100,830,64,839,54,H,NA
D,100,831,59,578,58,A,NA
D,100,834,71,845,58,H,NA
D,101,512,69,841,64,A,NA
D,101,519,82,682,63,H,NA
D,101,526,78,711,71,A,NA
D,101,528,63,700,52,A,NA
D,101,541,100,766,90,H,NA
D,101,551,78,708,63,H,NA
D,101,552,59,622,56,A,NA
D,101,557,64,742,55,H,NA
D,101,564,88,822,78,H,NA
D,101,575,73,626,63,H,NA
D,101,579,74,792,70,H,NA
D,101,582,96,733,87,H,NA
D,101,586,75,850,73,A,NA
D,101,587,75,846,63,A,NA
D,101,592,75,640,68,H,NA
D,101,597,57,756,52,H,NA
D,101,620,95,627,67,H,NA
D,101,643,71,765,63,A,NA
D,101,647,63,757,62,H,NA
D,101,650,63,835,54,A,NA
D,101,651,89,666,76,H,NA
D,101,654,72,574,69,H,NA
D,101,657,100,712,79,H,NA
D,101,664,84,819,69,A,NA
D,101,679,75,686,71,H,NA
D,101,680,87,842,53,H,NA
D,101,681,80,566,43,H,NA
D,101,699,70,807,67,A,NA
D,101,703,68,513,62,H,NA
D,101,705,86,751,65,H,NA
D,101,715,58,670,34,H,NA
D,101,716,66,795,65,H,NA
D,101,718,77,774,66,H,NA
D,101,724,78,631,71,H,NA
D,101,727,76,538,62,H,NA
D,101,738,90,628,75,H,NA
D,101,741,73,663,62,A,NA
D,101,752,77,633,68,A,NA
D,101,753,75,607,59,H,NA
D,101,762,69,672,55,H,NA
D,101,776,89,739,75,H,NA
D,101,781,90,732,71,H,NA
D,101,784,59,634,44,H,NA
D,101,789,67,569,54,H,NA
D,101,791,86,580,72,H,NA
D,101,800,87,540,82,H,NA
D,101,805,90,617,82,A,NA
D,101,809,69,667,64,H,NA
D,101,810,79,725,77,H,NA
D,101,813,81,777,74,A,NA
D,101,814,69,614,66,A,NA
D,101,818,86,726,61,H,NA
D,101,820,72,812,68,A,NA
D,101,824,76,613,66,A,NA
D,101,826,86,677,73,A,NA
D,101,840,90,511,84,H,NA
D,101,848,73,585,72,H,NA
D,101,852,80,802,61,H,NA
D,101,853,59,779,53,A,NA
D,101,855,55,548,45,H,NA
D,102,558,67,531,63,A,NA
D,102,561,78,854,69,A,NA
D,102,576,78,828,62,H,NA
D,102,615,66,611,40,A,NA
D,102,659,78,653,70,A,NA
D,102,728,79,567,67,H,NA
D,102,736,66,612,60,H,NA
D,103,504,62,640,58,H,NA
D,103,506,97,505,86,H,NA
D,103,508,79,685,74,A,NA
D,103,511,81,841,79,A,NA
D,103,516,67,703,57,A,NA
D,103,518,80,655,54,H,NA
D,103,519,80,580,64,H,NA
D,103,520,59,690,56,A,NA
D,103,526,67,702,48,A,NA
D,103,527,60,843,54,H,NA
D,103,529,57,798,46,A,NA
D,103,530,65,575,45,H,NA
D,103,535,88,851,78,H,NA
D,103,537,70,719,67,H,NA
D,103,541,78,704,77,H,NA
D,103,543,65,540,56,H,NA
D,103,545,94,645,91,H,NA
D,103,546,70,780,68,H,NA
D,103,554,60,550,39,A,NA
D,103,557,71,802,64,H,NA
D,103,559,70,783,59,A,NA
D,103,561,83,531,55,A,NA
D,103,564,64,807,47,A,NA
D,103,565,76,713,74,H,NA
D,103,568,101,815,69,H,NA
D,103,571,66,523,64,A,NA
D,103,573,61,549,60,H,NA
D,103,574,69,622,50,A,NA
D,103,577,87,606,79,A,NA
D,103,579,72,672,62,H,NA
D,103,585,73,814,72,A,NA
D,103,586,83,832,81,A,NA
D,103,587,65,678,62,A,NA
D,103,588,77,776,73,H,NA
D,103,593,81,665,70,H,NA
D,103,594,73,650,65,H,NA
D,103,597,83,605,62,H,NA
D,103,598,79,833,68,H,NA
D,103,602,79,723,73,A,NA
D,103,604,80,769,56,H,NA
D,103,607,78,781,70,A,NA
D,103,613,72,701,68,H,NA
D,103,617,79,666,78,A,NA
D,103,620,87,711,77,A,NA
D,103,623,53,849,51,H,NA
D,103,626,72,714,67,A,NA
D,103,631,83,677,81,A,NA
D,103,632,59,804,54,H,NA
D,103,633,72,634,51,H,NA
D,103,635,51,816,48,H,NA
D,103,637,67,629,62,A,NA
D,103,639,73,534,51,A,NA
D,103,641,88,853,75,H,NA
D,103,642,79,616,65,A,NA
D,103,643,66,819,58,A,NA
D,103,647,94,538,80,H,NA
D,103,648,74,739,63,H,NA
D,103,651,81,660,77,H,NA
D,103,654,60,552,58,H,NA
D,103,657,85,528,73,H,NA
D,103,661,79,581,70,A,NA
D,103,662,88,830,72,H,NA
D,103,664,86,765,80,A,NA
D,103,667,92,590,83,A,NA
D,103,668,71,603,58,H,NA
D,103,669,70,836,69,A,NA
D,103,671,95,628,81,A,NA
D,103,674,79,592,68,A,NA
D,103,675,88,790,82,A,NA
D,103,679,69,544,66,A,NA
D,103,681,82,621,63,H,NA
D,103,686,72,838,62,A,NA
D,103,693,71,683,69,A,NA
D,103,695,84,551,71,H,NA
D,103,698,69,676,61,H,NA
D,103,699,79,822,70,H,NA
D,103,707,99,619,84,H,NA
D,103,712,72,700,67,A,NA
D,103,715,71,729,67,A,NA
D,103,717,76,764,60,A,NA
D,103,718,96,834,91,H,NA
D,103,720,80,738,69,A,NA
D,103,721,72,722,65,H,NA
D,103,724,68,826,67,H,NA
D,103,725,60,818,55,A,NA
D,103,728,81,612,56,H,NA
D,103,730,97,652,83,H,NA
D,103,734,95,608,89,A,NA
D,103,736,76,567,48,H,NA
D,103,740,82,553,67,A,NA
D,103,743,72,509,69,H,NA
D,103,744,83,589,71,H,NA
D,103,745,75,813,58,H,NA
D,103,747,80,560,77,A,NA
D,103,752,73,784,66,A,NA
D,103,753,89,732,62,H,NA
D,103,757,58,727,53,A,NA
D,103,758,68,755,61,A,NA
D,103,761,89,751,77,H,NA
D,103,766,74,658,58,A,NA
D,103,767,94,788,92,A,NA
D,103,768,44,513,43,H,NA
D,103,771,83,801,62,A,NA
D,103,773,90,514,72,A,NA
D,103,775,77,569,67,H,NA
D,103,778,88,731,60,A,NA
D,103,789,72,741,63,A,NA
D,103,791,82,682,78,H,NA
D,103,792,68,762,62,A,NA
D,103,793,76,796,59,A,NA
D,103,794,69,521,58,H,NA
D,103,795,69,812,65,A,NA
D,103,797,74,687,73,H,NA
D,103,809,107,800,82,H,NA
D,103,811,66,835,50,H,NA
D,103,817,65,502,64,A,NA
D,103,820,77,716,68,A,NA
D,103,821,71,536,46,A,NA
D,103,824,71,754,65,A,NA
D,103,825,83,847,67,A,NA
D,103,827,73,515,69,H,NA
D,103,829,75,786,60,A,NA
D,103,831,77,599,75,H,NA
D,103,840,93,512,85,H,NA
D,103,842,91,566,50,H,NA
D,103,845,59,844,57,H,NA
D,103,846,98,562,85,H,NA
D,103,848,86,614,68,A,NA
D,103,850,71,600,60,H,NA
D,103,852,70,742,63,H,NA
D,103,854,60,558,48,H,NA
D,103,855,75,774,57,H,NA
D,104,555,84,644,69,H,NA
D,104,570,73,799,56,A,NA
D,104,576,83,611,58,H,NA
D,104,596,71,578,52,H,NA
D,104,615,73,828,59,H,NA
D,104,636,86,556,80,A,NA
D,104,653,86,782,61,H,NA
D,104,659,93,627,89,A,NA
D,104,663,59,779,58,H,NA
D,104,670,75,673,65,H,NA
D,104,692,81,517,46,H,NA
D,104,708,98,595,64,H,NA
D,104,746,86,737,75,A,NA
D,104,749,69,624,63,A,NA
D,104,805,63,772,50,H,NA
D,104,810,85,726,67,H,NA
D,105,508,92,514,70,A,NA
D,105,510,78,598,58,H,NA
D,105,513,71,572,57,H,NA
D,105,522,86,505,68,H,NA
D,105,523,76,665,73,H,NA
D,105,543,69,605,67,H,NA
D,105,553,87,645,75,H,NA
D,105,554,85,832,59,H,NA
D,105,560,68,693,67,H,NA
D,105,568,77,600,73,A,NA
D,105,571,83,593,78,A,NA
D,105,586,74,815,57,H,NA
D,105,608,69,804,66,H,NA
D,105,610,82,619,37,H,NA
D,105,632,75,734,72,H,NA
D,105,635,78,509,60,H,NA
D,105,658,80,541,57,H,NA
D,105,668,76,786,63,A,NA
D,105,676,77,629,61,A,NA
D,105,679,85,739,61,A,NA
D,105,680,81,621,58,H,NA
D,105,683,61,747,59,H,NA
D,105,685,86,773,58,H,NA
D,105,701,85,754,60,A,NA
D,105,702,80,620,73,H,NA
D,105,704,86,766,82,A,NA
D,105,740,79,545,76,A,NA
D,105,743,77,723,70,H,NA
D,105,745,79,777,66,H,NA
D,105,764,77,731,61,H,NA
D,105,780,62,687,51,H,NA
D,105,800,93,590,86,A,NA
D,105,819,85,765,83,A,NA
D,105,838,75,648,63,H,NA
D,105,844,78,654,60,H,NA
D,105,850,90,833,85,A,NA
D,106,518,95,674,66,H,NA
D,106,547,61,550,48,H,NA
D,106,720,74,670,69,H,NA
D,106,736,50,728,49,A,NA
D,106,738,86,625,81,A,NA
D,106,751,68,716,60,H,NA
D,106,752,68,634,55,A,NA
D,106,778,80,843,68,A,NA
D,106,789,85,779,78,A,NA
D,106,809,80,784,68,A,NA
D,106,853,72,578,54,H,NA
D,107,503,74,581,45,A,NA
D,107,504,72,655,71,H,NA
D,107,511,86,512,80,H,NA
D,107,515,72,769,66,A,NA
D,107,529,84,537,73,H,NA
D,107,530,74,624,70,H,NA
D,107,533,75,644,62,A,NA
D,107,556,83,722,80,H,NA
D,107,559,66,527,50,H,NA
D,107,562,77,714,60,H,NA
D,107,566,63,733,62,H,NA
D,107,570,83,615,60,H,NA
D,107,572,96,677,77,H,NA
D,107,576,66,799,54,H,NA
D,107,587,68,626,65,A,NA
D,107,602,82,847,70,A,NA
D,107,603,62,717,53,A,NA
D,107,628,76,673,73,H,NA
D,107,633,57,590,46,H,NA
D,107,635,71,743,61,H,NA
D,107,639,92,836,66,H,NA
D,107,641,78,596,71,H,NA
D,107,642,89,517,59,A,NA
D,107,657,102,611,91,A,NA
D,107,660,62,549,58,H,NA
D,107,661,74,690,60,A,NA
D,107,662,63,695,50,A,NA
D,107,663,64,775,46,H,NA
D,107,669,61,520,56,A,NA
D,107,675,67,827,62,H,NA
D,107,678,72,749,68,H,NA
D,107,692,70,616,55,A,NA
D,107,698,64,636,59,A,NA
D,107,712,84,528,81,A,NA
D,107,721,64,793,63,A,NA
D,107,723,76,509,70,A,NA
D,107,741,76,831,67,A,NA
D,107,744,96,659,76,H,NA
D,107,782,67,627,64,A,NA
D,107,790,91,592,56,H,NA
D,107,794,79,637,74,H,NA
D,107,796,75,521,66,A,NA
D,107,814,81,545,77,H,NA
D,107,825,69,583,66,H,NA
D,107,828,65,700,54,H,NA
D,107,835,56,513,52,H,NA
D,107,839,79,551,69,H,NA
D,107,848,85,553,68,H,NA
D,107,849,57,715,45,H,NA
D,108,516,84,811,66,H,NA
D,108,526,67,711,55,H,NA
D,108,536,81,613,68,H,NA
D,108,539,58,818,55,H,NA
D,108,541,76,589,72,H,NA
D,108,552,73,535,62,H,NA
D,108,573,76,780,67,H,NA
D,108,574,64,851,46,H,NA
D,108,577,100,830,54,A,NA
D,108,588,56,679,39,H,NA
D,108,605,73,634,40,H,NA
D,108,606,111,595,108,A,NA
D,108,607,97,781,52,H,NA
D,108,617,73,771,68,A,NA
D,108,620,82,702,78,H,NA
D,108,621,83,582,57,H,NA
D,108,645,78,585,71,H,NA
D,108,648,71,777,53,H,NA
D,108,650,87,703,82,H,NA
D,108,651,79,546,68,A,NA
D,108,654,76,845,68,A,NA
D,108,664,93,812,78,H,NA
D,108,666,78,805,75,A,NA
D,108,671,61,623,44,H,NA
D,108,672,78,791,74,H,NA
D,108,680,74,565,68,A,NA
D,108,687,62,762,52,H,NA
D,108,699,89,564,77,H,NA
D,108,701,82,756,46,H,NA
D,108,705,64,795,57,A,NA
D,108,713,82,681,67,H,NA
D,108,718,80,631,77,A,NA
D,108,725,77,841,64,H,NA
D,108,727,94,538,83,A,NA
D,108,740,88,614,70,H,NA
D,108,742,88,502,64,H,NA
D,108,746,71,731,58,H,NA
D,108,751,73,643,60,H,NA
D,108,753,66,732,57,A,NA
D,108,757,87,647,77,H,NA
D,108,766,92,658,75,H,NA
D,108,767,72,557,68,H,NA
D,108,768,75,803,69,A,NA
D,108,774,83,724,77,H,NA
D,108,776,95,739,74,A,NA
D,108,783,77,810,73,H,NA
D,108,788,102,852,85,H,NA
D,108,792,75,519,63,H,NA
D,108,797,87,579,81,H,NA
D,108,798,103,534,51,H,NA
D,108,801,68,772,61,A,NA
D,108,813,60,544,49,H,NA
D,108,819,74,765,59,H,NA
D,108,820,83,761,59,H,NA
D,108,821,86,754,38,H,NA
D,108,822,76,807,46,H,NA
D,108,824,73,597,62,H,NA
D,108,834,59,826,55,A,NA
D,108,838,79,745,63,H,NA
D,108,840,82,726,69,A,NA
D,108,844,61,816,58,A,NA
D,108,846,73,575,66,A,NA
D,108,850,90,598,83,A,NA
D,108,855,75,548,58,A,NA
D,109,567,64,561,57,H,NA
D,109,599,94,779,70,H,NA
D,109,612,68,558,63,H,NA
D,109,653,85,744,72,H,NA
D,109,728,73,531,57,A,NA
D,109,733,78,621,76,A,NA
D,109,755,56,730,44,H,NA
D,109,758,89,652,81,H,NA
D,109,848,86,545,77,H,NA
D,109,854,60,736,58,H,NA
D,110,508,77,505,68,H,NA
D,110,510,83,832,65,A,NA
D,110,511,78,655,71,H,NA
D,110,515,82,675,62,H,NA
D,110,516,74,513,55,A,NA
D,110,518,102,504,61,H,NA
D,110,520,69,537,63,H,NA
D,110,526,70,702,48,H,NA
D,110,529,84,534,61,H,NA
D,110,533,57,555,45,H,NA
D,110,536,93,754,76,H,NA
D,110,538,87,647,79,H,NA
D,110,539,85,810,67,H,NA
D,110,544,56,686,54,A,NA
D,110,550,86,833,82,H,NA
D,110,552,87,851,64,H,NA
D,110,553,81,814,73,H,NA
D,110,554,58,547,53,A,NA
D,110,559,53,764,48,A,NA
D,110,560,73,523,67,A,NA
D,110,561,74,612,64,A,NA
D,110,564,104,807,97,H,NA
