"","wteam","season","wscore","num_wins","avg_margin_victory","lscore","num_loss","avg_margin_loss","avg_score","close_win"
"2082","Iowa","E",1058,14,8.64285714285714,1006,16,-12.875,68.8,0.777777777777778
"2083","Iowa","F",1699,22,10.6363636363636,746,11,-10,74.0909090909091,0.692307692307692
"2084","Iowa","G",1494,19,16.6842105263158,986,15,-10.5333333333333,72.9411764705882,0.444444444444444
"2085","Iowa","H",1133,16,13.0625,876,13,-9.84615384615385,69.2758620689655,0.545454545454545
"2086","Iowa","I",1209,16,11.8125,793,12,-9.58333333333333,71.5,0.444444444444444
"2087","Iowa","J",1603,21,12.8571428571429,740,11,-6.54545454545455,73.21875,0.538461538461538
"2088","Iowa","K",1734,25,13.96,457,8,-12.125,66.3939393939394,0.8
"2089","Iowa","L",1277,17,15.1764705882353,844,14,-12.2857142857143,68.4193548387097,0.285714285714286
"2090","Iowa","M",768,13,9.61538461538461,1026,19,-9.89473684210526,56.0625,0.3
"2091","Iowa","N",1013,15,13.3333333333333,914,17,-10.6470588235294,60.21875,0.416666666666667
"2092","Iowa","O",717,10,13,1220,22,-13.8636363636364,60.53125,0.5
"2093","Iowa","P",785,11,17.1818181818182,1299,20,-10.75,67.2258064516129,0.2
"2094","Iowa","Q",1326,17,14.9411764705882,1048,16,-14.625,71.9393939393939,0.5
"2095","Iowa","R",1559,21,16.6190476190476,763,12,-8.5,70.3636363636364,0.222222222222222
"2096","Iowa St","A",1532,22,9.27272727272727,474,8,-11.375,66.8666666666667,0.727272727272727
"2097","Iowa St","B",1410,20,14.55,474,8,-10.25,67.2857142857143,0.555555555555556
"2098","Iowa St","C",812,11,9.81818181818182,1041,18,-12.8333333333333,63.8965517241379,0.555555555555556
"2099","Iowa St","D",914,14,11.3571428571429,860,15,-11.1333333333333,61.1724137931034,0.5
"2100","Iowa St","E",2131,27,15.6296296296296,269,4,-9,77.4193548387097,0.714285714285714
"2101","Iowa St","F",1908,24,16,384,5,-10.4,79.0344827586207,0.857142857142857
"2102","Iowa St","G",913,12,16.25,1248,19,-10.3157894736842,69.7096774193548,0.307692307692308
"2103","Iowa St","H",1168,15,18.6666666666667,803,13,-13.6153846153846,70.3928571428571,0.6
"2104","Iowa St","I",1260,16,11.3125,810,12,-13.3333333333333,73.9285714285714,0.666666666666667
"2105","Iowa St","J",1294,18,12.3888888888889,689,11,-9.09090909090909,68.3793103448276,0.625
"2106","Iowa St","K",1198,15,12.2,1021,14,-8.64285714285714,76.5172413793103,0.25
"2107","Iowa St","L",932,14,9.21428571428571,950,16,-13.3125,62.7333333333333,0.555555555555556
"2108","Iowa St","M",904,13,12.4615384615385,1067,18,-13.3333333333333,63.5806451612903,0.4
"2109","Iowa St","N",1061,15,12.8,1017,17,-12.5882352941176,64.9375,0.555555555555556
"2110","Iowa St","O",1184,15,15,1139,17,-9.17647058823529,72.59375,0.384615384615385
"2111","Iowa St","P",1288,16,19.25,1107,16,-10.625,74.84375,0.307692307692308
"2112","Iowa St","Q",1684,22,12.9545454545455,658,10,-7.8,73.1875,0.625
"2113","Iowa St","R",1807,22,17.1818181818182,821,11,-9.09090909090909,79.6363636363636,0.5
"2114","IPFW","G",244,3,8.33333333333333,1490,21,-14.3809523809524,72.25,0.333333333333333
"2115","IPFW","H",692,9,7.55555555555556,1285,20,-15.25,68.1724137931034,0.857142857142857
"2116","IPFW","I",159,2,4.5,1426,24,-12.9166666666667,60.9615384615385,0.222222222222222
"2117","IPFW","J",428,6,11.5,1300,22,-15.1363636363636,61.7142857142857,0.166666666666667
"2118","IPFW","K",532,8,8.25,1099,18,-14.4444444444444,62.7307692307692,0.5
"2119","IPFW","L",699,9,10.3333333333333,999,17,-16.0588235294118,65.3076923076923,0.666666666666667
"2120","IPFW","M",825,11,13.5454545454545,1098,18,-15.8888888888889,66.3103448275862,0.666666666666667
"2121","IPFW","N",907,12,10.5833333333333,984,17,-15,65.2068965517241,0.555555555555556
"2122","IPFW","O",972,14,8.78571428571429,970,15,-12.0666666666667,66.9655172413793,0.642857142857143
"2123","IPFW","P",1347,17,15.4117647058824,778,12,-14.5833333333333,73.2758620689655,0.666666666666667
"2124","IPFW","Q",783,10,7.7,1232,19,-12.8947368421053,69.4827586206897,0.545454545454545
"2125","IPFW","R",1059,14,8.21428571428571,989,17,-9.82352941176471,66.0645161290323,0.6
"2126","IUPUI","D",753,10,9.7,996,16,-11.875,67.2692307692308,0.555555555555556
"2127","IUPUI","E",468,7,5.57142857142857,1245,21,-11,61.1785714285714,0.285714285714286
"2128","IUPUI","F",659,9,8.88888888888889,1173,18,-7.27777777777778,67.8518518518518,0.333333333333333
"2129","IUPUI","G",1023,13,10.4615384615385,1028,15,-10.8,73.25,0.545454545454545
"2130","IUPUI","H",1434,19,10.9473684210526,846,13,-13.9230769230769,71.25,0.5
"2131","IUPUI","I",1551,19,9.68421052631579,742,11,-6.27272727272727,76.4333333333333,0.4
"2132","IUPUI","J",1013,14,13.1428571428571,882,13,-10.8461538461538,70.1851851851852,0.5
"2133","IUPUI","K",1252,17,9.47058823529412,614,10,-10.4,69.1111111111111,0.75
"2134","IUPUI","L",961,13,12.6923076923077,938,15,-11.6,67.8214285714286,0.5
"2135","IUPUI","M",1785,23,14.5652173913043,452,7,-6.85714285714286,74.5666666666667,0.571428571428571
"2136","IUPUI","N",904,13,9.07692307692308,819,14,-9.21428571428571,63.8148148148148,0.5
"2137","IUPUI","O",1703,22,13.1363636363636,646,10,-10.3,73.40625,0.555555555555556
"2138","IUPUI","P",1293,17,11.6470588235294,885,14,-11.4285714285714,70.258064516129,0.5
"2139","IUPUI","Q",936,12,9.08333333333333,1207,18,-9.55555555555556,71.4333333333333,0.333333333333333
"2140","Jackson St","A",1129,14,7.92857142857143,911,13,-13,75.5555555555556,0.7
"2141","Jackson St","B",1028,13,12.6153846153846,969,15,-17.8,71.3214285714286,0.4
"2142","Jackson St","C",899,12,9.25,803,13,-10.0769230769231,68.08,0.285714285714286
"2143","Jackson St","D",1071,15,11.2,765,12,-17.0833333333333,68,0.8
"2144","Jackson St","E",1153,16,8.9375,931,15,-11.8,67.2258064516129,0.666666666666667
"2145","Jackson St","F",506,7,12.8571428571429,1445,22,-14.6363636363636,67.2758620689655,0.142857142857143
"2146","Jackson St","G",699,9,12.1111111111111,1348,19,-13.6842105263158,73.1071428571429,0.285714285714286
"2147","Jackson St","H",772,10,9.7,1200,18,-11.6666666666667,70.4285714285714,0.333333333333333
"2148","Jackson St","I",876,12,10.6666666666667,960,17,-11.3529411764706,63.3103448275862,0.4
"2149","Jackson St","J",972,14,7.85714285714286,1021,17,-15.3529411764706,64.2903225806452,0.571428571428571
"2150","Jackson St","K",1068,14,10.5,1151,17,-12.8235294117647,71.5806451612903,0.416666666666667
"2151","Jackson St","L",1480,20,7.85,864,13,-15.3076923076923,71.030303030303,0.727272727272727
"2152","Jackson St","M",1034,14,10.0714285714286,1306,20,-16.15,68.8235294117647,0.555555555555556
"2153","Jackson St","N",1330,18,10.7777777777778,977,15,-14.3333333333333,69.9090909090909,0.625
"2154","Jackson St","O",1206,18,8.22222222222222,667,12,-17.75,62.4333333333333,0.9
"2155","Jackson St","P",1064,15,13.2666666666667,871,15,-12.4,64.5,0.3
"2156","Jackson St","Q",373,6,6.16666666666667,1291,24,-14.6666666666667,55.4666666666667,0.285714285714286
"2157","Jackson St","R",802,11,11.7272727272727,1118,18,-15.6666666666667,66.2068965517241,0.5
"2158","Jacksonville","A",1216,15,8.53333333333333,906,13,-10.8461538461538,75.7857142857143,0.4
"2159","Jacksonville","B",431,5,6.8,1645,23,-17.0434782608696,74.1428571428571,0.444444444444444
"2160","Jacksonville","C",616,8,9,1160,19,-11,65.7777777777778,0.363636363636364
"2161","Jacksonville","D",694,10,8.4,890,15,-12.4,63.36,0.666666666666667
"2162","Jacksonville","E",590,7,9.71428571428571,1232,19,-7.68421052631579,70.0769230769231,0.272727272727273
"2163","Jacksonville","F",1226,17,13.5882352941176,641,10,-10.4,69.1481481481482,0.714285714285714
"2164","Jacksonville","G",1197,16,12.5,771,12,-8.58333333333333,70.2857142857143,0.545454545454545
"2165","Jacksonville","H",891,12,12.5833333333333,945,16,-16.9375,65.5714285714286,0.428571428571429
"2166","Jacksonville","I",852,11,5.90909090909091,976,15,-13.8666666666667,70.3076923076923,0.9
"2167","Jacksonville","J",1048,14,7.57142857142857,852,13,-17.4615384615385,70.3703703703704,0.727272727272727
"2168","Jacksonville","L",1019,13,8.76923076923077,940,14,-15.0714285714286,72.5555555555556,0.625
"2169","Jacksonville","M",1323,17,9.94117647058824,847,13,-14.4615384615385,72.3333333333333,0.625
"2170","Jacksonville","N",1394,18,14.8333333333333,907,13,-7.07692307692308,74.2258064516129,0.333333333333333
"2171","Jacksonville","O",1394,19,12.4210526315789,779,12,-13,70.0967741935484,0.375
"2172","Jacksonville","P",1254,18,9.44444444444444,702,11,-9.45454545454546,67.448275862069,0.545454545454545
"2173","Jacksonville","Q",567,8,8.375,1384,22,-13.1363636363636,65.0333333333333,0.363636363636364
"2174","Jacksonville","R",855,12,5.58333333333333,1159,18,-13.2777777777778,67.1333333333333,0.533333333333333
"2175","Jacksonville St","B",682,9,10.6666666666667,1104,16,-11.1875,71.44,0.555555555555556
"2176","Jacksonville St","C",779,10,5.7,1031,14,-13.6428571428571,75.4166666666667,0.7
"2177","Jacksonville St","D",453,6,7.83333333333333,1033,18,-14.8888888888889,61.9166666666667,0.333333333333333
"2178","Jacksonville St","E",1175,16,8.75,702,11,-9.18181818181818,69.5185185185185,0.583333333333333
"2179","Jacksonville St","F",671,9,6.55555555555556,1148,19,-15.7368421052632,64.9642857142857,0.5
"2180","Jacksonville St","G",994,13,12.5384615384615,1043,16,-12.4375,70.2413793103448,0.363636363636364
"2181","Jacksonville St","H",1562,19,10.5263157894737,613,10,-11.2,75,0.636363636363636
"2182","Jacksonville St","I",960,12,13.6666666666667,951,14,-12.9285714285714,73.5,0.6
"2183","Jacksonville St","J",331,4,9.75,1412,22,-11.1363636363636,67.0384615384615,0.111111111111111
"2184","Jacksonville St","K",1197,15,9.86666666666667,926,13,-11.3846153846154,75.8214285714286,0.545454545454545
"2185","Jacksonville St","L",569,8,5,1277,20,-9.6,65.9285714285714,0.4
"2186","Jacksonville St","M",387,5,8.4,1515,22,-10.3636363636364,70.4444444444444,0.272727272727273
"2187","Jacksonville St","N",693,9,10.6666666666667,1102,17,-10.8823529411765,69.0384615384615,0.4
"2188","Jacksonville St","O",701,9,12.3333333333333,1215,19,-11.6842105263158,68.4285714285714,0.222222222222222
"2189","Jacksonville St","P",261,4,7.5,1488,25,-7.88,60.3103448275862,0.0769230769230769
"2190","Jacksonville St","Q",927,13,12.9230769230769,980,17,-9.23529411764706,63.5666666666667,0.3
"2191","Jacksonville St","R",1003,15,7.66666666666667,682,11,-10.9090909090909,64.8076923076923,0.7
"2192","James Madison","A",780,10,5.3,1273,20,-10.85,68.4333333333333,0.5
"2193","James Madison","B",1099,15,8.13333333333333,844,13,-8.30769230769231,69.3928571428571,0.642857142857143
"2194","James Madison","C",793,11,9.72727272727273,936,16,-12.9375,64.037037037037,0.5
"2195","James Madison","D",1212,16,14.1875,725,11,-7,71.7407407407407,0.222222222222222
"2196","James Madison","E",1492,20,8.65,517,9,-12.7777777777778,69.2758620689655,0.833333333333333
"2197","James Madison","F",867,12,10.0833333333333,1013,17,-12.5882352941176,64.8275862068966,0.571428571428571
"2198","James Madison","G",1101,14,12.4285714285714,930,15,-10.0666666666667,70.0344827586207,0.285714285714286
"2199","James Madison","H",857,12,8.83333333333333,1072,17,-10.1764705882353,66.5172413793103,0.545454545454545
"2200","James Madison","I",504,7,6,1312,21,-10.952380952381,64.8571428571429,0.363636363636364
"2201","James Madison","J",402,6,8.16666666666667,1293,22,-17.0909090909091,60.5357142857143,0.166666666666667
"2202","James Madison","K",384,5,8.6,1419,23,-18.0869565217391,64.3928571428571,0.25
"2203","James Madison","L",499,7,6.28571428571429,1420,23,-13.1739130434783,63.9666666666667,0.5
"2204","James Madison","M",1047,13,13.2307692307692,1141,17,-11.9411764705882,72.9333333333333,0.3
"2205","James Madison","N",1432,19,11.3684210526316,908,14,-9.78571428571429,70.9090909090909,0.416666666666667
"2206","James Madison","O",969,13,8.53846153846154,1241,20,-10.4,66.969696969697,0.375
"2207","James Madison","P",1554,21,9.09523809523809,736,11,-6.63636363636364,71.5625,0.5
"2208","James Madison","Q",815,12,7.5,1300,20,-10.5,66.09375,0.5
"2209","James Madison","R",1363,20,9.4,853,14,-11.4285714285714,65.1764705882353,0.571428571428571
"2210","Kansas","A",2057,25,16.92,273,4,-4.75,80.3448275862069,0.571428571428571
"2211","Kansas","B",2639,31,20.3225806451613,94,1,-2,85.40625,0.75
"2212","Kansas","C",2792,33,17.6363636363636,221,3,-5,83.6944444444444,0.714285714285714
"2213","Kansas","D",1531,21,13.6666666666667,575,9,-8.44444444444444,70.2,0.5
"2214","Kansas","E",1890,22,18.2727272727273,545,9,-14.6666666666667,78.5483870967742,0.666666666666667
"2215","Kansas","F",1865,22,16.9545454545455,401,6,-10.5,80.9285714285714,0.666666666666667
"2216","Kansas","G",2508,27,18.5185185185185,223,3,-7,91.0333333333333,0.666666666666667
"2217","Kansas","H",1967,23,22,473,7,-8.14285714285714,81.3333333333333,0.5
"2218","Kansas","I",1606,20,13.65,490,8,-10.75,74.8571428571429,0.571428571428571
"2219","Kansas","J",1780,23,14.5652173913043,408,6,-6.5,75.448275862069,0.636363636363636
"2220","Kansas","K",1859,24,19.25,446,7,-7.14285714285714,74.3548387096774,0.285714285714286
"2221","Kansas","L",2409,30,20.4666666666667,258,4,-5.5,78.4411764705882,0.777777777777778
"2222","Kansas","M",2475,30,21.9,204,3,-4.33333333333333,81.1818181818182,0.714285714285714
"2223","Kansas","N",2009,25,17.16,459,7,-9.57142857142857,77.125,0.5
"2224","Kansas","Q",2069,27,17.5925925925926,407,6,-7.16666666666667,75.030303030303,0.666666666666667
"2225","Kansas","R",2240,29,17.8275862068966,323,5,-8.8,75.3823529411765,0.625
"2226","Kansas St","A",1178,16,8.8125,681,11,-10.8181818181818,68.8518518518518,0.583333333333333
"2227","Kansas St","B",730,10,12.3,1004,17,-15.8235294117647,64.2222222222222,0.428571428571429
"2228","Kansas St","C",1406,17,19.1764705882353,718,11,-12.0909090909091,75.8571428571429,0.5
"2229","Kansas St","D",1412,19,15.1052631578947,725,12,-10.9166666666667,68.9354838709677,0.444444444444444
"2230","Kansas St","E",675,9,8.11111111111111,1232,19,-14.6315789473684,68.1071428571429,0.555555555555556
"2231","Kansas St","F",791,11,10,1052,18,-13.2777777777778,63.551724137931,0.5
"2232","Kansas St","G",938,13,12.4615384615385,1047,16,-14.1875,68.448275862069,0.555555555555556
"2233","Kansas St","I",1034,14,17.3571428571429,909,14,-9.64285714285714,69.3928571428571,0.4
"2234","Kansas St","J",1079,15,11.7333333333333,774,12,-9.58333333333333,68.6296296296296,0.625
"2235","Kansas St","K",1088,15,13,823,13,-5.53846153846154,68.25,0.4
"2236","Kansas St","L",1649,22,15.3636363636364,694,11,-13.2727272727273,71,0.5
"2237","Kansas St","M",1575,19,20.6842105263158,788,11,-9,78.7666666666667,0.5
"2238","Kansas St","N",1617,20,19.75,722,11,-10.2727272727273,75.4516129032258,0.5
"2239","Kansas St","O",2042,25,15.2,501,7,-7.42857142857143,79.46875,0.5
"2240","Kansas St","P",1643,21,15.1904761904762,611,10,-11.5,72.7096774193548,0.666666666666667
"2241","Kansas St","Q",1557,21,14.6190476190476,657,10,-6.8,71.4193548387097,0.4
"2242","Kansas St","R",1849,26,12.4230769230769,417,7,-11.8571428571429,68.6666666666667,0.7
"2243","Kennesaw","K",852,11,8.36363636363636,975,15,-16.6,70.2692307692308,0.727272727272727
"2244","Kennesaw","L",875,12,11.8333333333333,1163,18,-12.1666666666667,67.9333333333333,0.4
"2245","Kennesaw","M",677,9,8.22222222222222,1308,20,-13.1,68.448275862069,0.4
"2246","Kennesaw","N",408,6,8,1212,22,-16.2727272727273,57.8571428571429,0.5
"2247","Kennesaw","O",835,11,8.18181818181818,1180,20,-12.25,65,0.384615384615385
"2248","Kennesaw","P",516,7,7.57142857142857,1419,23,-16.3478260869565,64.5,0.375
"2249","Kennesaw","Q",134,2,5,1714,28,-15.9285714285714,61.6,0.181818181818182
"2250","Kennesaw","R",225,3,5.66666666666667,1606,27,-12.4444444444444,61.0333333333333,0.333333333333333
"2251","Kent","A",1078,13,11.9230769230769,873,13,-12,75.0384615384615,0.833333333333333
"2252","Kent","B",522,7,7.85714285714286,1158,18,-12.3888888888889,67.2,0.571428571428571
"2253","Kent","C",815,11,8.27272727272727,1020,16,-13.1875,67.962962962963,0.5
"2254","Kent","D",1486,21,8.61904761904762,387,6,-8,69.3703703703704,0.833333333333333
"2255","Kent","E",1464,19,14.9473684210526,469,7,-7.28571428571429,74.3461538461538,0.625
"2256","Kent","F",1594,22,14.2272727272727,586,9,-6.11111111111111,70.3225806451613,0.5
"2257","Kent","G",2032,26,16.1538461538462,323,5,-5.8,75.9677419354839,0.6
"2258","Kent","H",1579,20,10.6,643,9,-8.11111111111111,76.6206896551724,0.692307692307692
"2259","Kent","I",1614,21,13.2380952380952,477,8,-7.125,72.1034482758621,0.6
"2260","Kent","J",1336,18,11.9444444444444,729,12,-10.3333333333333,68.8333333333333,0.5
"2261","Kent","K",1837,24,11.8333333333333,469,8,-7.75,72.0625,0.625
"2262","Kent","L",1418,20,13.4,707,11,-8.54545454545454,68.5483870967742,0.636363636363636
"2263","Kent","M",1970,28,11.5714285714286,384,6,-10.6666666666667,69.2352941176471,0.727272727272727
"2264","Kent","N",1312,18,13.3888888888889,864,14,-10.1428571428571,68,0.466666666666667
"2265","Kent","O",1626,22,11.8181818181818,560,9,-10.4444444444444,70.5161290322581,0.636363636363636
"2266","Kent","P",1614,22,10.5909090909091,701,11,-9.18181818181818,70.1515151515152,0.642857142857143
"2267","Kent","Q",1461,20,11.25,713,11,-8.27272727272727,70.1290322580645,0.538461538461538
"2268","Kent","R",1438,19,11.6315789473684,837,13,-7.69230769230769,71.09375,0.461538461538462
"2269","Kentucky","B",2457,29,25.1034482758621,285,4,-5.75,83.0909090909091,0.25
"2270","Kentucky","C",2317,29,16.0689655172414,292,4,-8.75,79.0606060606061,0.875
"2271","Kentucky","D",1999,25,19.64,493,8,-6.875,75.5151515151515,0.4
"2272","Kentucky","E",1493,21,12.6190476190476,590,9,-9.11111111111111,69.4333333333333,0.7
"2273","Kentucky","F",1844,22,15.7272727272727,629,9,-5.11111111111111,79.7741935483871,0.454545454545455
"2274","Kentucky","G",1473,19,14.5263157894737,631,9,-7.11111111111111,75.1428571428571,0.444444444444444
"2275","Kentucky","H",2290,29,16.0689655172414,191,3,-12,77.53125,0.75
"2276","Kentucky","I",1953,26,13.0384615384615,241,4,-7.25,73.1333333333333,0.8
"2277","Kentucky","J",1909,25,16.16,303,5,-9.8,73.7333333333333,0.75
"2278","Kentucky","K",1548,21,13.2857142857143,777,12,-9.91666666666667,70.4545454545455,0.416666666666667
"2279","Kentucky","L",1597,21,13.3333333333333,756,11,-7.54545454545455,73.53125,0.4
"2280","Kentucky","M",1268,18,13.6666666666667,790,12,-12.3333333333333,68.6,0.692307692307692
"2281","Kentucky","N",1565,20,19.35,902,13,-8.15384615384615,74.7575757575758,0.25
"2282","Kentucky","O",2567,32,15.3125,127,2,-7.5,79.2352941176471,0.888888888888889
"2283","Kentucky","P",1956,25,18.08,566,8,-4.625,76.4242424242424,0.4
"2284","Kentucky","Q",2471,32,19.03125,136,2,-4,76.6764705882353,0.833333333333333
"2285","Kentucky","R",1683,21,19.3333333333333,656,11,-12.2727272727273,73.09375,0.75
"2286","La Salle","A",429,6,5.83333333333333,1474,24,-10.5416666666667,63.4333333333333,0.384615384615385
"2287","La Salle","B",712,10,10.5,1065,17,-10.4117647058824,65.8148148148148,0.363636363636364
"2288","La Salle","C",685,9,9.33333333333333,1243,18,-14.8333333333333,71.4074074074074,0.375
"2289","La Salle","D",1026,13,10.3076923076923,997,15,-13.2666666666667,72.25,0.444444444444444
"2290","La Salle","E",797,11,12.9090909090909,1048,17,-13,65.8928571428571,0.333333333333333
