"","lo_win","year","hiteam","loteam","hi.G","hi.MP","hi.FG","hi.FGA","hi.FG_percent","hi.X2P","hi.X2PA","hi.X2P_percent","hi.X3P","hi.X3PA","hi.X3P_percent","hi.FT","hi.FTA","hi.FT_percent","hi.ORB","hi.DRB","hi.TRB","hi.AST","hi.STL","hi.BLK","hi.TOV","hi.PF","hi.PTS","hi.PTSperG","lo.G","lo.MP","lo.FG","lo.FGA","lo.FG_percent","lo.X2P","lo.X2PA","lo.X2P_percent","lo.X3P","lo.X3PA","lo.X3P_percent","lo.FT","lo.FTA","lo.FT_percent","lo.ORB","lo.DRB","lo.TRB","lo.AST","lo.STL","lo.BLK","lo.TOV","lo.PF","lo.PTS","lo.PTSperG"
"295",0,2004,793,708,29,NA,660,1593,0.414,475,1038,0.458,185,555,0.333,436,645,0.676,NA,NA,1013,366,177,70,428,562,1941,66.9,30,NA,877,1912,0.459,682,1358,0.502,195,554,0.352,515,749,0.688,NA,NA,1189,538,287,120,462,556,2464,82.1
"296",0,2004,839,658,31,NA,882,1854,0.476,646,1243,0.52,236,611,0.386,590,829,0.712,NA,NA,1148,487,277,95,457,641,2590,83.5,31,NA,762,1724,0.442,582,1235,0.471,180,489,0.368,607,798,0.761,NA,NA,1079,338,287,128,395,636,2311,74.5
"297",0,2004,606,527,38,NA,1029,2213,0.465,762,1484,0.513,267,729,0.366,586,847,0.692,NA,NA,1422,579,338,172,578,795,2911,76.6,34,NA,819,1799,0.455,691,1406,0.491,128,393,0.326,546,804,0.679,NA,NA,1224,543,241,102,457,537,2312,68
"298",0,2004,623,549,33,NA,887,1899,0.467,656,1237,0.53,231,662,0.349,397,571,0.695,NA,NA,1151,565,224,122,401,618,2402,72.8,32,NA,867,1893,0.458,630,1281,0.492,237,612,0.387,484,723,0.669,NA,NA,1197,517,241,168,393,620,2455,76.7
"299",1,2004,727,636,33,NA,764,1633,0.468,569,1087,0.523,195,546,0.357,549,746,0.736,NA,NA,1101,478,194,103,471,561,2272,68.8,33,NA,895,1923,0.465,707,1361,0.519,188,562,0.335,525,743,0.707,NA,NA,1303,572,232,165,485,661,2503,75.8
"300",0,2004,722,666,35,NA,1002,1953,0.513,836,1512,0.553,166,441,0.376,528,760,0.695,NA,NA,1253,561,271,128,468,655,2698,77.1,30,NA,736,1751,0.42,477,1029,0.464,259,722,0.359,441,671,0.657,NA,NA,1139,425,218,150,383,543,2172,72.4
"301",1,2004,849,731,32,NA,754,1687,0.447,564,1123,0.502,190,564,0.337,492,684,0.719,NA,NA,1049,425,220,90,320,493,2190,68.4,36,NA,904,1921,0.471,754,1431,0.527,150,490,0.306,488,748,0.652,NA,NA,1320,523,215,169,455,532,2446,67.9
"302",0,2004,805,640,32,NA,882,2006,0.44,669,1360,0.492,213,646,0.33,437,656,0.666,NA,NA,1119,564,371,115,431,681,2414,75.4,32,NA,862,1828,0.472,658,1256,0.524,204,572,0.357,437,627,0.697,NA,NA,1160,504,249,110,468,584,2365,73.9
"303",0,2004,827,695,33,NA,841,1873,0.449,578,1157,0.5,263,716,0.367,469,660,0.711,NA,NA,1150,541,248,112,419,576,2414,73.2,31,NA,760,1688,0.45,500,935,0.535,260,753,0.345,481,602,0.799,NA,NA,1046,454,208,69,420,576,2261,72.9
"304",0,2004,853,675,37,NA,908,2058,0.441,624,1302,0.479,284,756,0.376,535,777,0.689,NA,NA,1327,494,252,87,459,619,2635,71.2,30,NA,822,1766,0.465,624,1207,0.517,198,559,0.354,476,717,0.664,NA,NA,1231,416,280,132,458,489,2318,77.3
"305",1,2004,786,504,31,NA,847,1827,0.464,706,1397,0.505,141,430,0.328,430,669,0.643,NA,NA,1180,465,235,205,396,554,2265,73.1,33,NA,813,1802,0.451,580,1186,0.489,233,616,0.378,521,735,0.709,NA,NA,1148,395,213,111,423,598,2380,72.1
"306",1,2004,827,559,33,NA,841,1873,0.449,578,1157,0.5,263,716,0.367,469,660,0.711,NA,NA,1150,541,248,112,419,576,2414,73.2,39,NA,1154,2403,0.48,905,1784,0.507,249,619,0.402,516,828,0.623,NA,NA,1742,681,233,315,532,624,3073,78.8
"307",1,2004,731,722,36,NA,904,1921,0.471,754,1431,0.527,150,490,0.306,488,748,0.652,NA,NA,1320,523,215,169,455,532,2446,67.9,35,NA,1002,1953,0.513,836,1512,0.553,166,441,0.376,528,760,0.695,NA,NA,1253,561,271,128,468,655,2698,77.1
"308",1,2004,839,779,31,NA,882,1854,0.476,646,1243,0.52,236,611,0.386,590,829,0.712,NA,NA,1148,487,277,95,457,641,2590,83.5,32,NA,866,1822,0.475,553,1047,0.528,313,775,0.404,431,614,0.702,NA,NA,1043,520,285,111,370,546,2476,77.4
"309",1,2004,623,577,33,NA,887,1899,0.467,656,1237,0.53,231,662,0.349,397,571,0.695,NA,NA,1151,565,224,122,401,618,2402,72.8,37,NA,1018,2161,0.471,755,1439,0.525,263,722,0.364,655,890,0.736,NA,NA,1351,536,340,240,511,699,2954,79.8
"310",1,2004,699,606,34,NA,901,1991,0.453,729,1490,0.489,172,501,0.343,605,830,0.729,NA,NA,1322,478,218,154,445,624,2579,75.9,38,NA,1029,2213,0.465,762,1484,0.513,267,729,0.366,586,847,0.692,NA,NA,1422,579,338,172,578,795,2911,76.6
"311",1,2004,805,636,32,NA,882,2006,0.44,669,1360,0.492,213,646,0.33,437,656,0.666,NA,NA,1119,564,371,115,431,681,2414,75.4,33,NA,895,1923,0.465,707,1361,0.519,188,562,0.335,525,743,0.707,NA,NA,1303,572,232,165,485,661,2503,75.8
"312",0,2004,853,793,37,NA,908,2058,0.441,624,1302,0.479,284,756,0.376,535,777,0.689,NA,NA,1327,494,252,87,459,619,2635,71.2,29,NA,660,1593,0.414,475,1038,0.458,185,555,0.333,436,645,0.676,NA,NA,1013,366,177,70,428,562,1941,66.9
"313",0,2004,559,504,39,NA,1154,2403,0.48,905,1784,0.507,249,619,0.402,516,828,0.623,NA,NA,1742,681,233,315,532,624,3073,78.8,33,NA,813,1802,0.451,580,1186,0.489,233,616,0.378,521,735,0.709,NA,NA,1148,395,213,111,423,598,2380,72.1
"314",1,2004,779,722,32,NA,866,1822,0.475,553,1047,0.528,313,775,0.404,431,614,0.702,NA,NA,1043,520,285,111,370,546,2476,77.4,35,NA,1002,1953,0.513,836,1512,0.553,166,441,0.376,528,760,0.695,NA,NA,1253,561,271,128,468,655,2698,77.1
"315",1,2004,853,577,37,NA,908,2058,0.441,624,1302,0.479,284,756,0.376,535,777,0.689,NA,NA,1327,494,252,87,459,619,2635,71.2,37,NA,1018,2161,0.471,755,1439,0.525,263,722,0.364,655,890,0.736,NA,NA,1351,536,340,240,511,699,2954,79.8
"316",1,2004,636,606,33,NA,895,1923,0.465,707,1361,0.519,188,562,0.335,525,743,0.707,NA,NA,1303,572,232,165,485,661,2503,75.8,38,NA,1029,2213,0.465,762,1484,0.513,267,729,0.366,586,847,0.692,NA,NA,1422,579,338,172,578,795,2911,76.6
"317",1,2004,577,559,37,NA,1018,2161,0.471,755,1439,0.525,263,722,0.364,655,890,0.736,NA,NA,1351,536,340,240,511,699,2954,79.8,39,NA,1154,2403,0.48,905,1784,0.507,249,619,0.402,516,828,0.623,NA,NA,1742,681,233,315,532,624,3073,78.8
"318",1,2004,722,606,35,NA,1002,1953,0.513,836,1512,0.553,166,441,0.376,528,760,0.695,NA,NA,1253,561,271,128,468,655,2698,77.1,38,NA,1029,2213,0.465,762,1484,0.513,267,729,0.366,586,847,0.692,NA,NA,1422,579,338,172,578,795,2911,76.6
"319",1,2004,606,559,38,NA,1029,2213,0.465,762,1484,0.513,267,729,0.366,586,847,0.692,NA,NA,1422,579,338,172,578,795,2911,76.6,39,NA,1154,2403,0.48,905,1784,0.507,249,619,0.402,516,828,0.623,NA,NA,1742,681,233,315,532,624,3073,78.8
"320",0,2005,718,505,32,NA,811,1804,0.45,610,1211,0.504,201,593,0.339,446,671,0.665,NA,NA,1044,474,228,77,390,561,2269,70.9,32,NA,762,1899,0.401,564,1243,0.454,198,656,0.302,507,827,0.613,NA,NA,1210,426,338,124,488,619,2229,69.7
"321",1,2005,822,511,32,NA,851,1621,0.525,666,1148,0.58,185,473,0.391,428,619,0.691,NA,NA,1095,549,179,92,396,441,2315,72.3,37,NA,1077,2255,0.478,824,1625,0.507,253,630,0.402,541,697,0.776,NA,NA,1361,610,296,144,548,596,2948,79.7
"322",1,2005,728,527,29,NA,684,1580,0.433,492,1017,0.484,192,563,0.341,422,640,0.659,NA,NA,1084,420,233,93,455,570,1982,68.3,30,NA,768,1685,0.456,644,1192,0.54,124,493,0.252,514,722,0.712,NA,NA,1135,527,217,123,403,453,2174,72.5
"323",1,2005,628,549,33,NA,841,1831,0.459,631,1273,0.496,210,558,0.376,515,745,0.691,NA,NA,1196,501,247,174,476,618,2407,72.9,33,NA,839,1923,0.436,618,1289,0.479,221,634,0.349,606,878,0.69,NA,NA,1355,493,179,225,435,586,2505,75.9
"324",1,2005,848,607,33,NA,767,1724,0.445,547,1120,0.488,220,604,0.364,491,725,0.677,NA,NA,1154,477,269,125,464,616,2245,68,31,NA,856,1702,0.503,703,1299,0.541,153,403,0.38,589,797,0.739,NA,NA,1191,486,169,106,416,536,2454,79.2
"325",0,2005,623,588,39,NA,1092,2258,0.484,748,1381,0.542,344,877,0.392,474,651,0.728,NA,NA,1338,727,300,123,428,611,3002,77,33,NA,894,1975,0.453,676,1349,0.501,218,626,0.348,426,640,0.666,NA,NA,1200,498,237,145,466,624,2432,73.7
"326",0,2005,640,580,34,NA,901,1940,0.464,683,1305,0.523,218,635,0.343,483,728,0.663,NA,NA,1197,509,311,147,445,582,2503,73.6,31,NA,845,1773,0.477,651,1221,0.533,194,552,0.351,372,555,0.67,NA,NA,1103,480,232,122,451,599,2256,72.8
"327",1,2005,793,699,35,NA,831,2013,0.413,547,1222,0.448,284,791,0.359,517,872,0.593,NA,NA,1286,457,291,65,501,706,2463,70.4,32,NA,791,1730,0.457,704,1408,0.5,87,322,0.27,556,786,0.707,NA,NA,1270,480,225,167,465,504,2225,69.5
"328",0,2005,721,704,33,NA,908,1907,0.476,694,1331,0.521,214,576,0.372,450,652,0.69,NA,NA,1172,511,291,135,449,607,2480,75.2,30,NA,833,1915,0.435,563,1162,0.485,270,753,0.359,601,791,0.76,NA,NA,1222,473,206,98,387,568,2537,84.6
"329",1,2005,731,727,29,NA,738,1567,0.471,563,1105,0.51,175,462,0.379,446,677,0.659,NA,NA,1103,439,189,120,419,496,2097,72.3,31,NA,794,1598,0.497,593,1072,0.553,201,526,0.382,469,631,0.743,NA,NA,1104,462,154,96,424,455,2258,72.8
"330",1,2005,810,796,29,NA,748,1654,0.452,562,1116,0.504,186,538,0.346,456,634,0.719,NA,NA,1068,417,169,74,464,532,2138,73.7,33,NA,932,1957,0.476,787,1591,0.495,145,366,0.396,526,696,0.756,NA,NA,1156,553,259,123,424,554,2535,76.8
"331",0,2005,805,655,33,NA,900,1996,0.451,683,1371,0.498,217,625,0.347,540,776,0.696,NA,NA,1090,516,382,99,444,646,2557,77.5,30,NA,776,1690,0.459,571,1119,0.51,205,571,0.359,500,685,0.73,NA,NA,1097,442,209,127,405,490,2257,75.2
"332",1,2005,824,821,35,NA,901,1955,0.461,693,1384,0.501,208,571,0.364,606,765,0.792,NA,NA,1197,579,255,104,426,581,2616,74.7,35,NA,837,1628,0.514,682,1155,0.59,155,473,0.328,550,769,0.715,NA,NA,1194,516,211,94,503,506,2379,68
"333",0,2005,839,547,33,NA,965,1966,0.491,714,1337,0.534,251,629,0.399,620,906,0.684,NA,NA,1315,531,284,118,484,640,2801,84.9,31,NA,795,1746,0.455,627,1192,0.526,168,554,0.303,495,729,0.679,NA,NA,1284,450,231,60,535,523,2253,72.7
"334",0,2005,840,680,35,NA,1102,2271,0.485,845,1601,0.528,257,670,0.384,565,771,0.733,NA,NA,1305,660,288,87,499,718,3026,86.5,31,NA,735,1606,0.458,553,1092,0.506,182,514,0.354,500,739,0.677,NA,NA,1118,424,182,93,528,533,2152,69.4
"335",0,2005,843,562,35,NA,868,1930,0.45,549,1045,0.525,319,885,0.36,446,601,0.742,NA,NA,1065,578,280,130,412,530,2501,71.5,34,NA,823,1820,0.452,530,1113,0.476,293,707,0.414,482,660,0.73,NA,NA,1063,483,234,111,412,598,2421,71.2
"336",0,2005,845,504,32,NA,831,1859,0.447,569,1124,0.506,262,735,0.356,476,677,0.703,NA,NA,1149,450,267,114,435,610,2400,75,32,NA,819,1694,0.483,570,1062,0.537,249,632,0.394,539,732,0.736,NA,NA,1179,453,164,143,410,471,2426,75.8
"337",1,2005,636,533,30,NA,801,1684,0.476,603,1145,0.527,198,539,0.367,451,649,0.695,NA,NA,1129,495,197,115,433,574,2251,75,33,NA,704,1585,0.444,486,994,0.489,218,591,0.369,471,672,0.701,NA,NA,1044,416,262,96,508,630,2097,63.5
"338",1,2005,809,559,33,NA,784,1702,0.461,501,943,0.531,283,759,0.373,453,651,0.696,NA,NA,1174,512,221,143,496,622,2304,69.8,31,NA,862,1872,0.46,708,1386,0.511,154,486,0.317,541,773,0.7,NA,NA,1412,531,189,275,468,492,2419,78
"339",0,2005,577,571,33,NA,853,1915,0.445,563,1152,0.489,290,763,0.38,585,821,0.713,NA,NA,1261,421,287,220,454,612,2581,78.2,33,NA,667,1585,0.421,454,963,0.471,213,622,0.342,496,668,0.743,NA,NA,911,351,264,92,461,538,2043,61.9
"340",1,2005,719,592,32,NA,773,1675,0.461,591,1120,0.528,182,555,0.328,560,802,0.698,NA,NA,1050,374,273,86,423,571,2288,71.5,32,NA,844,1751,0.482,600,1125,0.533,244,626,0.39,506,716,0.707,NA,NA,1186,475,228,146,444,598,2438,76.2
"341",0,2005,606,599,32,NA,849,1877,0.452,659,1307,0.504,190,570,0.333,483,699,0.691,NA,NA,1248,471,265,162,483,648,2371,74.1,30,NA,833,1750,0.476,671,1303,0.515,162,447,0.362,480,693,0.693,NA,NA,1098,484,293,128,448,528,2308,76.9
"342",1,2005,673,629,32,NA,771,1707,0.452,601,1220,0.493,170,487,0.349,463,656,0.706,NA,NA,1091,453,292,145,516,512,2175,68,31,NA,784,1794,0.437,671,1407,0.477,113,387,0.292,431,632,0.682,NA,NA,1100,444,295,120,405,524,2112,68.1
"343",1,2005,811,651,31,NA,804,1802,0.446,604,1201,0.503,200,601,0.333,431,654,0.659,NA,NA,1092,375,291,85,482,604,2239,72.2,38,NA,1011,2165,0.467,650,1259,0.516,361,906,0.398,683,945,0.723,NA,NA,1475,590,327,148,535,701,3066,80.7
"344",1,2005,723,671,34,NA,869,1958,0.444,659,1334,0.494,210,624,0.337,482,690,0.699,NA,NA,1239,552,329,151,416,597,2430,71.5,33,NA,914,1875,0.487,695,1260,0.552,219,615,0.356,543,699,0.777,NA,NA,1198,565,258,87,451,640,2590,78.5
"345",1,2005,783,675,31,NA,774,1778,0.435,650,1415,0.459,124,363,0.342,501,680,0.737,NA,NA,1112,373,207,86,428,559,2173,70.1,34,NA,870,1958,0.444,671,1368,0.49,199,590,0.337,527,792,0.665,NA,NA,1389,475,232,114,503,532,2466,72.5
"346",0,2005,695,546,35,NA,871,1915,0.455,577,1120,0.515,294,795,0.37,523,742,0.705,NA,NA,1121,529,260,156,435,658,2559,73.1,29,NA,763,1767,0.432,531,1137,0.467,232,630,0.368,499,730,0.684,NA,NA,1119,409,252,92,389,495,2257,77.8
"347",1,2005,718,708,32,NA,811,1804,0.45,610,1211,0.504,201,593,0.339,446,671,0.665,NA,NA,1044,474,228,77,390,561,2269,70.9,37,NA,1128,2260,0.499,851,1573,0.541,277,687,0.403,724,998,0.725,NA,NA,1499,706,362,142,594,662,3257,88
"348",1,2005,761,722,33,NA,768,1660,0.463,651,1284,0.507,117,376,0.311,432,668,0.647,NA,NA,1017,388,300,122,460,573,2085,63.2,33,NA,911,1833,0.497,671,1269,0.529,240,564,0.426,521,668,0.78,NA,NA,1121,556,242,87,453,599,2583,78.3
"349",1,2005,781,749,34,NA,793,1817,0.436,559,1147,0.487,234,670,0.349,553,763,0.725,NA,NA,1244,380,204,113,534,616,2373,69.8,35,NA,884,1957,0.452,682,1403,0.486,202,554,0.365,395,528,0.748,NA,NA,1144,472,322,101,449,684,2365,67.6
"350",0,2005,828,786,32,NA,805,1852,0.435,536,1101,0.487,269,751,0.358,420,582,0.722,NA,NA,1208,493,216,55,380,506,2299,71.8,34,NA,946,1956,0.484,790,1457,0.542,156,499,0.313,500,750,0.667,NA,NA,1291,525,276,157,465,539,2548,74.9
"351",0,2005,829,701,32,NA,801,1840,0.435,576,1214,0.474,225,626,0.359,509,692,0.736,NA,NA,1193,385,267,178,409,596,2336,73,33,NA,855,1733,0.493,586,1045,0.561,269,688,0.391,513,755,0.679,NA,NA,1127,491,252,115,454,558,2492,75.5
"352",0,2005,849,714,34,NA,788,1789,0.44,538,1149,0.468,250,640,0.391,464,685,0.677,NA,NA,1176,444,179,62,389,513,2290,67.4,32,NA,847,1763,0.48,621,1170,0.531,226,593,0.381,391,560,0.698,NA,NA,1071,491,192,138,373,556,2311,72.2
"353",1,2005,805,511,33,NA,900,1996,0.451,683,1371,0.498,217,625,0.347,540,776,0.696,NA,NA,1090,516,382,99,444,646,2557,77.5,37,NA,1077,2255,0.478,824,1625,0.507,253,630,0.402,541,697,0.776,NA,NA,1361,610,296,144,548,596,2948,79.7
"354",1,2005,699,623,32,NA,791,1730,0.457,704,1408,0.5,87,322,0.27,556,786,0.707,NA,NA,1270,480,225,167,465,504,2225,69.5,39,NA,1092,2258,0.484,748,1381,0.542,344,877,0.392,474,651,0.728,NA,NA,1338,727,300,123,428,611,3002,77
"355",0,2005,640,549,34,NA,901,1940,0.464,683,1305,0.523,218,635,0.343,483,728,0.663,NA,NA,1197,509,311,147,445,582,2503,73.6,33,NA,839,1923,0.436,618,1289,0.479,221,634,0.349,606,878,0.69,NA,NA,1355,493,179,225,435,586,2505,75.9
"356",0,2005,796,607,33,NA,932,1957,0.476,787,1591,0.495,145,366,0.396,526,696,0.756,NA,NA,1156,553,259,123,424,554,2535,76.8,31,NA,856,1702,0.503,703,1299,0.541,153,403,0.38,589,797,0.739,NA,NA,1191,486,169,106,416,536,2454,79.2
"357",0,2005,821,721,35,NA,837,1628,0.514,682,1155,0.59,155,473,0.328,550,769,0.715,NA,NA,1194,516,211,94,503,506,2379,68,33,NA,908,1907,0.476,694,1331,0.521,214,576,0.372,450,652,0.69,NA,NA,1172,511,291,135,449,607,2480,75.2
"358",0,2005,840,727,35,NA,1102,2271,0.485,845,1601,0.528,257,670,0.384,565,771,0.733,NA,NA,1305,660,288,87,499,718,3026,86.5,31,NA,794,1598,0.497,593,1072,0.553,201,526,0.382,469,631,0.743,NA,NA,1104,462,154,96,424,455,2258,72.8
"359",0,2005,843,839,35,NA,868,1930,0.45,549,1045,0.525,319,885,0.36,446,601,0.742,NA,NA,1065,578,280,130,412,530,2501,71.5,33,NA,965,1966,0.491,714,1337,0.534,251,629,0.399,620,906,0.684,NA,NA,1315,531,284,118,484,640,2801,84.9
"360",0,2005,845,527,32,NA,831,1859,0.447,569,1124,0.506,262,735,0.356,476,677,0.703,NA,NA,1149,450,267,114,435,610,2400,75,30,NA,768,1685,0.456,644,1192,0.54,124,493,0.252,514,722,0.712,NA,NA,1135,527,217,123,403,453,2174,72.5
"361",1,2005,675,577,34,NA,870,1958,0.444,671,1368,0.49,199,590,0.337,527,792,0.665,NA,NA,1389,475,232,114,503,532,2466,72.5,33,NA,853,1915,0.445,563,1152,0.489,290,763,0.38,585,821,0.713,NA,NA,1261,421,287,220,454,612,2581,78.2
"362",0,2005,651,606,38,NA,1011,2165,0.467,650,1259,0.516,361,906,0.398,683,945,0.723,NA,NA,1475,590,327,148,535,701,3066,80.7,32,NA,849,1877,0.452,659,1307,0.504,190,570,0.333,483,699,0.691,NA,NA,1248,471,265,162,483,648,2371,74.1
"363",1,2005,828,671,32,NA,805,1852,0.435,536,1101,0.487,269,751,0.358,420,582,0.722,NA,NA,1208,493,216,55,380,506,2299,71.8,33,NA,914,1875,0.487,695,1260,0.552,219,615,0.356,543,699,0.777,NA,NA,1198,565,258,87,451,640,2590,78.5
"364",0,2005,695,559,35,NA,871,1915,0.455,577,1120,0.515,294,795,0.37,523,742,0.705,NA,NA,1121,529,260,156,435,658,2559,73.1,31,NA,862,1872,0.46,708,1386,0.511,154,486,0.317,541,773,0.7,NA,NA,1412,531,189,275,468,492,2419,78
"365",0,2005,708,629,37,NA,1128,2260,0.499,851,1573,0.541,277,687,0.403,724,998,0.725,NA,NA,1499,706,362,142,594,662,3257,88,31,NA,784,1794,0.437,671,1407,0.477,113,387,0.292,431,632,0.682,NA,NA,1100,444,295,120,405,524,2112,68.1
"366",1,2005,749,722,35,NA,884,1957,0.452,682,1403,0.486,202,554,0.365,395,528,0.748,NA,NA,1144,472,322,101,449,684,2365,67.6,33,NA,911,1833,0.497,671,1269,0.529,240,564,0.426,521,668,0.78,NA,NA,1121,556,242,87,453,599,2583,78.3
"367",0,2005,829,592,32,NA,801,1840,0.435,576,1214,0.474,225,626,0.359,509,692,0.736,NA,NA,1193,385,267,178,409,596,2336,73,32,NA,844,1751,0.482,600,1125,0.533,244,626,0.39,506,716,0.707,NA,NA,1186,475,228,146,444,598,2438,76.2
"368",0,2005,849,533,34,NA,788,1789,0.44,538,1149,0.468,250,640,0.391,464,685,0.677,NA,NA,1176,444,179,62,389,513,2290,67.4,33,NA,704,1585,0.444,486,994,0.489,218,591,0.369,471,672,0.701,NA,NA,1044,416,262,96,508,630,2097,63.5
"369",1,2005,722,511,33,NA,911,1833,0.497,671,1269,0.529,240,564,0.426,521,668,0.78,NA,NA,1121,556,242,87,453,599,2583,78.3,37,NA,1077,2255,0.478,824,1625,0.507,253,630,0.402,541,697,0.776,NA,NA,1361,610,296,144,548,596,2948,79.7
"370",1,2005,845,623,32,NA,831,1859,0.447,569,1124,0.506,262,735,0.356,476,677,0.703,NA,NA,1149,450,267,114,435,610,2400,75,39,NA,1092,2258,0.484,748,1381,0.542,344,877,0.392,474,651,0.728,NA,NA,1338,727,300,123,428,611,3002,77
"371",1,2005,840,651,35,NA,1102,2271,0.485,845,1601,0.528,257,670,0.384,565,771,0.733,NA,NA,1305,660,288,87,499,718,3026,86.5,38,NA,1011,2165,0.467,650,1259,0.516,361,906,0.398,683,945,0.723,NA,NA,1475,590,327,148,535,701,3066,80.7
"372",0,2005,843,796,35,NA,868,1930,0.45,549,1045,0.525,319,885,0.36,446,601,0.742,NA,NA,1065,578,280,130,412,530,2501,71.5,33,NA,932,1957,0.476,787,1591,0.495,145,366,0.396,526,696,0.756,NA,NA,1156,553,259,123,424,554,2535,76.8
"373",1,2005,821,640,35,NA,837,1628,0.514,682,1155,0.59,155,473,0.328,550,769,0.715,NA,NA,1194,516,211,94,503,506,2379,68,34,NA,901,1940,0.464,683,1305,0.523,218,635,0.343,483,728,0.663,NA,NA,1197,509,311,147,445,582,2503,73.6
"374",0,2005,671,577,33,NA,914,1875,0.487,695,1260,0.552,219,615,0.356,543,699,0.777,NA,NA,1198,565,258,87,451,640,2590,78.5,33,NA,853,1915,0.445,563,1152,0.489,290,763,0.38,585,821,0.713,NA,NA,1261,421,287,220,454,612,2581,78.2
"375",1,2005,829,708,32,NA,801,1840,0.435,576,1214,0.474,225,626,0.359,509,692,0.736,NA,NA,1193,385,267,178,409,596,2336,73,37,NA,1128,2260,0.499,851,1573,0.541,277,687,0.403,724,998,0.725,NA,NA,1499,706,362,142,594,662,3257,88
"376",0,2005,849,695,34,NA,788,1789,0.44,538,1149,0.468,250,640,0.391,464,685,0.677,NA,NA,1176,444,179,62,389,513,2290,67.4,35,NA,871,1915,0.455,577,1120,0.515,294,795,0.37,523,742,0.705,NA,NA,1121,529,260,156,435,658,2559,73.1
"377",0,2005,623,511,39,NA,1092,2258,0.484,748,1381,0.542,344,877,0.392,474,651,0.728,NA,NA,1338,727,300,123,428,611,3002,77,37,NA,1077,2255,0.478,824,1625,0.507,253,630,0.402,541,697,0.776,NA,NA,1361,610,296,144,548,596,2948,79.7
"378",1,2005,843,651,35,NA,868,1930,0.45,549,1045,0.525,319,885,0.36,446,601,0.742,NA,NA,1065,578,280,130,412,530,2501,71.5,38,NA,1011,2165,0.467,650,1259,0.516,361,906,0.398,683,945,0.723,NA,NA,1475,590,327,148,535,701,3066,80.7
"379",0,2005,671,640,33,NA,914,1875,0.487,695,1260,0.552,219,615,0.356,543,699,0.777,NA,NA,1198,565,258,87,451,640,2590,78.5,34,NA,901,1940,0.464,683,1305,0.523,218,635,0.343,483,728,0.663,NA,NA,1197,509,311,147,445,582,2503,73.6
"380",1,2005,849,708,34,NA,788,1789,0.44,538,1149,0.468,250,640,0.391,464,685,0.677,NA,NA,1176,444,179,62,389,513,2290,67.4,37,NA,1128,2260,0.499,851,1573,0.541,277,687,0.403,724,998,0.725,NA,NA,1499,706,362,142,594,662,3257,88
"381",1,2005,651,623,38,NA,1011,2165,0.467,650,1259,0.516,361,906,0.398,683,945,0.723,NA,NA,1475,590,327,148,535,701,3066,80.7,39,NA,1092,2258,0.484,748,1381,0.542,344,877,0.392,474,651,0.728,NA,NA,1338,727,300,123,428,611,3002,77
"382",0,2005,708,671,37,NA,1128,2260,0.499,851,1573,0.541,277,687,0.403,724,998,0.725,NA,NA,1499,706,362,142,594,662,3257,88,33,NA,914,1875,0.487,695,1260,0.552,219,615,0.356,543,699,0.777,NA,NA,1198,565,258,87,451,640,2590,78.5
"383",0,2005,708,623,37,NA,1128,2260,0.499,851,1573,0.541,277,687,0.403,724,998,0.725,NA,NA,1499,706,362,142,594,662,3257,88,39,NA,1092,2258,0.484,748,1381,0.542,344,877,0.392,474,651,0.728,NA,NA,1338,727,300,123,428,611,3002,77
"384",0,2006,679,610,34,NA,787,1785,0.441,570,1141,0.5,217,644,0.337,400,597,0.67,NA,NA,1114,502,254,123,510,570,2191,64.4,32,NA,762,1840,0.414,585,1279,0.457,177,561,0.316,419,677,0.619,NA,NA,1258,390,241,99,516,658,2120,66.3
"385",1,2006,660,504,31,NA,830,1823,0.455,567,1160,0.489,263,663,0.397,402,549,0.732,NA,NA,1112,482,233,94,458,597,2325,75,31,NA,758,1662,0.456,584,1157,0.505,174,505,0.345,488,689,0.708,NA,NA,1135,379,195,152,421,433,2178,70.3
"386",1,2006,727,527,32,NA,858,1763,0.487,643,1210,0.531,215,553,0.389,446,598,0.746,NA,NA,1135,514,188,67,419,501,2377,74.3,36,NA,949,1958,0.485,738,1373,0.538,211,585,0.361,562,833,0.675,NA,NA,1277,639,222,161,472,586,2671,74.2
"387",1,2006,773,577,32,NA,787,1796,0.438,644,1348,0.478,143,448,0.319,376,581,0.647,NA,NA,1234,391,249,122,561,574,2093,65.4,36,NA,979,2011,0.487,705,1302,0.541,274,709,0.386,689,905,0.761,NA,NA,1204,546,337,202,496,621,2921,81.1
"388",1,2006,768,592,31,NA,797,1760,0.453,530,1032,0.514,267,728,0.367,422,600,0.703,NA,NA,1049,436,264,43,415,578,2283,73.6,39,NA,1061,2120,0.5,772,1382,0.559,289,738,0.392,641,862,0.744,NA,NA,1402,650,297,207,561,623,3052,78.3
"389",1,2006,816,599,33,NA,807,1867,0.432,591,1228,0.481,216,639,0.338,420,601,0.699,NA,NA,1191,506,248,55,414,682,2250,68.2,30,NA,845,1814,0.466,663,1303,0.509,182,511,0.356,488,755,0.646,NA,NA,1143,511,278,135,420,553,2360,78.7
"390",1,2006,853,607,32,NA,778,1685,0.462,560,1097,0.51,218,588,0.371,516,713,0.724,NA,NA,1121,502,199,152,410,568,2290,71.6,33,NA,897,1879,0.477,715,1379,0.518,182,500,0.364,667,853,0.782,NA,NA,1239,459,234,94,434,625,2643,80.1
